employeeId,department,tenureMonths,month,year,attendanceRate,lateCount,absenceCount,leaveCount,averageWorkingHours,overtimeHours,halfDayCount,previousPerformanceScore,departmentAverage,performanceScore,attritionRisk
EMP-050,Sales,94,1,2024,93.81,0,0,5,8.85,5.99,2,59.15,63.57,74.41,0
EMP-049,HR,59,1,2024,79.4,4,1,2,6.63,14.27,0,82.03,77.32,67.86,0
EMP-023,Marketing,95,1,2024,84.5,1,0,3,7.12,1.14,3,60.1,72.29,68.02,0
EMP-006,Marketing,23,8,2024,81.27,1,1,5,7.19,6.68,0,90.0,73.49,74.07,0
EMP-038,Finance,93,5,2026,91.09,1,0,2,9.38,7.05,2,89.04,73.05,88.47,0
EMP-026,HR,84,8,2025,84.04,1,2,8,7.43,3.14,0,93.56,70.7,73.79,0
EMP-034,QA,47,5,2025,93.26,7,1,3,7.06,14.42,1,87.8,76.45,67.82,0
EMP-038,Finance,59,7,2023,85.95,3,0,6,6.73,7.7,2,94.48,74.4,76.74,0
EMP-004,Finance,61,9,2023,90.13,3,1,2,8.93,9.76,3,61.42,77.15,68.0,0
EMP-038,Finance,87,11,2025,76.21,1,1,3,9.44,13.66,2,91.68,78.81,76.78,0
EMP-027,Marketing,93,9,2026,80.37,9,6,3,7.77,5.83,2,64.24,72.23,42.78,0
EMP-041,Marketing,35,4,2024,89.08,5,0,2,8.94,12.48,1,61.95,70.6,68.81,0
EMP-006,Marketing,19,4,2024,86.7,8,1,2,8.76,10.77,0,94.07,76.26,76.65,0
EMP-041,Marketing,48,5,2025,84.9,4,2,4,7.66,3.92,1,69.94,71.95,57.82,0
EMP-020,Finance,45,5,2026,95.58,1,0,3,9.09,7.92,2,88.03,74.28,85.14,0
EMP-039,Sales,33,1,2024,94.46,7,4,1,7.35,11.62,0,82.31,64.34,64.87,0
EMP-021,HR,74,1,2026,83.17,1,2,4,9.07,7.44,1,101.17,78.98,79.13,0
EMP-029,Marketing,23,5,2024,78.45,1,4,3,6.81,11.32,2,102.05,76.16,68.81,0
EMP-045,Marketing,17,3,2024,97.07,3,1,4,7.41,0.2,2,58.4,69.66,68.54,0
EMP-042,Sales,117,10,2025,84.36,4,4,3,6.83,10.1,0,84.13,67.85,58.36,0
EMP-043,Operations,52,8,2023,83.06,1,2,8,8.76,2.85,2,70.16,69.23,59.97,0
EMP-027,Marketing,58,10,2023,74.44,7,4,1,7.63,0.77,3,60.25,71.49,48.2,0
EMP-019,QA,66,2,2026,89.58,4,1,4,8.75,4.89,3,77.94,78.93,67.75,0
EMP-009,Marketing,57,5,2024,96.53,6,2,3,6.65,10.45,1,74.55,68.38,69.26,0
EMP-031,Engineering,76,2,2023,90.4,3,0,0,7.44,3.35,0,90.65,74.48,77.46,0
EMP-004,Finance,95,7,2026,89.75,2,4,3,8.77,12.09,1,72.66,72.17,73.62,0
EMP-050,Sales,83,2,2023,96.55,0,1,3,9.21,10.83,1,63.05,71.6,82.57,0
EMP-022,Sales,23,4,2023,79.63,7,2,5,7.74,10.1,0,82.97,69.04,59.85,0
EMP-035,Finance,50,12,2026,96.25,2,1,5,9.11,3.98,1,64.97,73.36,72.12,0
EMP-023,Marketing,86,4,2023,88.61,4,1,4,7.2,10.18,2,60.06,68.99,64.13,0
EMP-007,Engineering,84,8,2024,73.18,9,2,2,8.08,11.85,3,86.02,82.28,56.06,0
EMP-022,Sales,32,1,2024,71.81,8,3,3,6.85,12.76,1,83.99,66.5,50.23,0
EMP-005,Finance,82,7,2025,94.3,2,0,4,8.79,10.37,3,84.86,77.28,80.46,0
EMP-022,Sales,41,10,2024,83.28,5,5,2,8.22,3.45,0,87.16,64.77,62.27,0
EMP-012,Finance,105,5,2025,70.47,8,3,4,7.09,4.52,3,75.33,80.06,51.19,0
EMP-017,Engineering,73,4,2023,71.84,7,2,6,7.73,10.45,0,93.28,81.94,60.2,0
EMP-046,Finance,81,7,2026,92.75,2,0,8,8.04,12.71,1,94.53,72.4,77.18,0
EMP-034,QA,53,11,2025,81.7,8,4,3,7.31,12.77,2,86.24,71.39,59.04,0
EMP-050,Sales,115,10,2025,97.74,2,1,3,8.28,5.62,1,72.26,66.44,77.17,0
EMP-023,Marketing,109,3,2025,83.17,5,0,6,8.59,6.17,2,61.84,73.57,63.16,0
EMP-003,Marketing,126,11,2026,79.83,2,2,2,8.89,11.13,0,71.59,72.69,70.96,0
EMP-038,Finance,57,5,2023,79.43,0,0,1,8.79,9.4,3,85.04,72.04,82.78,0
EMP-042,Sales,102,7,2024,84.76,7,5,5,8.49,9.65,3,88.65,72.9,57.13,0
EMP-021,HR,71,10,2025,86.15,3,3,2,8.63,0,3,97.87,76.24,68.42,0
EMP-008,Marketing,14,5,2023,83.3,1,2,0,9.4,12.46,0,51.24,76.98,74.29,0
EMP-035,Finance,20,6,2024,95.26,1,1,4,8.39,12.79,0,68.63,75.01,80.01,0
EMP-003,Marketing,98,7,2024,79.09,0,2,3,9.43,5.78,0,72.08,76.03,72.09,0
EMP-048,Sales,114,8,2026,87.81,0,0,2,7.37,13.31,0,75.97,71.54,74.66,0
EMP-028,Engineering,97,2,2024,76.83,1,1,1,9.25,0,3,97.3,75.98,71.83,0
EMP-029,Marketing,9,3,2023,88.25,3,3,2,7.16,11.53,2,89.85,68.42,70.06,0
EMP-042,Sales,89,6,2023,79.87,5,6,2,7.08,8.46,3,93.36,66.38,54.45,0
EMP-034,QA,37,7,2024,92.9,5,0,3,9.25,10.2,3,82.55,78.22,74.21,0
EMP-045,Marketing,9,7,2023,92.86,2,1,7,7.89,13.6,1,54.15,72.1,68.76,0
EMP-018,HR,41,11,2024,87.45,3,0,3,7.06,13.38,3,73.08,75.33,73.36,0
EMP-007,Engineering,98,10,2025,84.76,6,2,4,6.8,0,0,72.97,81.63,60.54,0
EMP-029,Marketing,25,7,2024,93.77,6,1,3,7.92,10.5,1,95.97,71.98,79.21,0
EMP-047,HR,24,2,2023,75.88,6,4,0,8.58,8.05,1,81.05,78.35,64.84,0
EMP-040,Finance,130,1,2027,98.36,1,1,4,6.86,5.59,1,84.91,73.97,78.83,0
EMP-044,Operations,131,12,2026,95.74,6,1,3,6.57,13.14,1,73.23,74.44,63.21,0
EMP-034,QA,31,1,2024,87.11,7,4,4,6.83,9.67,2,87.79,73.99,56.99,0
EMP-023,Marketing,99,5,2024,85.12,2,2,2,6.9,12.37,3,60.4,71.04,59.08,0
EMP-004,Finance,94,6,2026,76.72,6,0,2,7.4,1.85,3,74.9,75.81,59.94,0
EMP-028,Engineering,84,1,2023,83.06,2,2,2,7.25,9.92,0,88.76,82.9,79.36,0
EMP-025,Engineering,27,10,2023,98.2,0,1,2,7.9,4.39,3,65.22,81.21,72.16,0
EMP-041,Marketing,44,1,2025,92.76,1,3,3,8.32,3.27,3,66.1,70.6,66.44,0
EMP-025,Engineering,46,5,2025,93.88,0,0,2,9.07,0.52,2,59.35,75.59,75.64,0
EMP-046,Finance,55,5,2024,83.12,5,0,0,7.82,9.49,2,92.23,79.13,71.63,0
EMP-045,Marketing,41,3,2026,98.24,2,0,2,8.38,9.15,3,64.44,74.71,76.18,0
EMP-005,Finance,80,5,2025,93.55,1,1,3,8.03,12.59,1,71.65,80.31,78.28,0
EMP-045,Marketing,10,8,2023,92.57,1,1,8,8.44,14.92,3,56.89,69.17,65.22,0
EMP-007,Engineering,86,10,2024,83.3,10,4,0,9.06,10.67,1,72.37,76.84,63.54,0
EMP-039,Sales,38,6,2024,71.12,3,2,5,9.32,14.49,1,81.38,71.59,71.13,0
EMP-003,Marketing,83,4,2023,76.4,3,0,5,8.5,7.29,2,69.91,68.39,67.27,0
EMP-006,Marketing,8,5,2023,86.56,4,3,3,8.23,12.16,1,84.42,67.84,67.08,0
EMP-042,Sales,103,8,2024,72.01,7,5,2,8.65,6.27,3,79.74,66.09,50.15,0
EMP-045,Marketing,20,6,2024,96.23,0,0,7,8.99,5.64,0,55.39,75.01,79.15,0
EMP-045,Marketing,14,12,2023,98.82,1,1,5,6.83,4.93,3,51.76,73.36,64.58,0
EMP-047,HR,46,12,2024,80.85,9,4,4,7.14,4.68,2,86.28,73.35,48.55,0
EMP-003,Marketing,116,1,2026,85.36,1,0,3,8.11,9.52,2,71.69,70.64,77.33,0
EMP-048,Sales,95,1,2025,90.46,0,0,3,8.04,13.8,0,73.2,70.93,76.09,0
EMP-045,Marketing,24,10,2024,97.34,0,1,2,8.79,1.76,1,60.03,76.58,80.73,0
EMP-046,Finance,79,5,2026,87.12,5,3,3,8.35,14.76,3,94.07,76.05,68.2,0
EMP-006,Marketing,7,4,2023,84.74,6,1,2,8.16,0,2,92.36,74.27,69.37,0
EMP-050,Sales,89,8,2023,98.24,2,1,3,8.69,5.44,3,62.87,71.28,67.35,0
EMP-015,Operations,61,10,2024,96.55,2,1,1,8.79,0.42,2,93.9,65.26,78.5,0
EMP-007,Engineering,109,9,2026,74.87,9,6,4,9.37,0.6,0,87.79,75.46,54.2,0
EMP-037,QA,119,3,2026,81.47,8,3,4,8.79,11.24,0,85.42,79.92,66.09,0
EMP-028,Engineering,129,10,2026,91.08,1,0,3,7.98,11.47,2,94.53,76.99,81.3,0
EMP-037,QA,108,4,2025,77.6,11,3,4,8.09,0.95,1,82.21,72.65,49.93,0
EMP-001,Operations,61,1,2027,87.85,2,1,4,7.29,2.17,3,82.72,71.8,63.05,0
EMP-018,HR,30,12,2023,77.95,3,1,2,7.74,13.78,2,68.47,69.31,65.8,0
EMP-018,HR,23,5,2023,80.93,0,2,0,8.24,10.01,2,67.12,69.3,75.88,0
EMP-017,Engineering,96,3,2025,66.37,12,4,4,7.24,5.62,1,87.13,77.19,43.84,0
EMP-010,HR,50,4,2025,95.61,2,0,5,9.42,5.54,2,59.36,77.99,73.15,0
EMP-050,Sales,103,10,2024,93.22,0,1,2,9.35,3.15,0,72.04,67.33,83.41,0
EMP-044,Operations,114,7,2025,89.59,7,1,7,8.6,4.64,2,73.71,74.18,64.53,0
EMP-024,Engineering,63,1,2027,90.19,4,3,5,7.1,11.73,3,53.63,76.32,53.29,0
EMP-048,Sales,83,1,2024,89.56,1,1,2,8.04,10.12,3,74.47,66.62,74.34,0
EMP-028,Engineering,86,3,2023,83.47,3,1,6,7.01,2.54,1,87.62,82.47,65.64,0
EMP-026,HR,82,6,2025,80.09,5,0,6,9.23,12.07,0,92.16,78.48,81.53,0
EMP-016,Engineering,81,12,2024,89.68,5,2,5,7.47,12.76,0,72.87,74.96,66.39,0
EMP-024,Engineering,34,8,2024,87.64,7,1,8,8.52,4.77,2,64.36,76.71,55.11,0
EMP-042,Sales,96,1,2024,81.99,6,5,1,8.99,9.51,3,91.47,63.53,63.3,0
EMP-048,Sales,93,11,2024,81.46,3,2,2,8.96,9.3,2,78.98,68.44,70.26,0
EMP-006,Marketing,10,7,2023,86.47,3,2,7,6.77,6.79,3,92.79,71.63,69.2,0
EMP-014,Sales,28,8,2024,93.67,2,3,2,8.75,12.77,2,89.56,66.79,71.21,0
EMP-036,HR,68,8,2024,83.08,1,3,7,7.18,11.67,2,53.62,78.35,61.76,0
EMP-049,HR,61,3,2024,76.21,6,3,3,7.72,1.49,1,71.9,76.87,53.7,0
EMP-009,Marketing,72,8,2025,93.74,2,0,8,8.42,0,3,86.59,75.5,73.56,0
EMP-006,Marketing,33,6,2025,84.37,2,2,7,7.59,10.85,2,95.89,67.53,66.26,0
EMP-024,Engineering,43,5,2025,96.7,5,1,2,8.58,0.73,2,58.34,81.66,64.86,0
EMP-035,Finance,34,8,2025,94.26,2,1,6,7.84,8.35,2,73.35,77.53,71.25,0
EMP-001,Operations,47,11,2025,89.81,5,2,2,9.24,3.03,0,81.53,66.23,67.68,0
EMP-048,Sales,100,6,2025,79.45,2,2,3,8.56,14.06,2,68.76,72.01,68.86,0
EMP-050,Sales,98,5,2024,94.01,1,0,2,8.99,3.9,1,60.17,68.76,71.3,0
EMP-001,Operations,44,8,2025,89.51,4,2,5,6.88,0.91,1,87.53,74.13,66.36,0
EMP-043,Operations,79,11,2025,78.9,2,0,4,9.3,0,1,71.93,68.82,72.56,0
EMP-003,Marketing,94,3,2024,80.99,5,0,5,9.37,9.72,0,74.35,76.32,74.41,0
EMP-039,Sales,24,4,2023,94.32,9,1,5,6.95,1.29,3,85.19,67.79,54.94,0
EMP-044,Operations,127,8,2026,74.88,6,1,7,9.35,11.76,0,75.49,68.93,67.32,0
EMP-048,Sales,113,7,2026,77.89,1,1,4,7.57,5.39,2,77.52,67.06,62.36,0
EMP-004,Finance,73,9,2024,79.63,7,3,2,6.76,9.47,3,62.81,74.92,55.69,0
EMP-012,Finance,114,2,2026,74.2,3,5,3,9.02,8.34,0,88.81,76.74,68.02,0
EMP-023,Marketing,118,12,2025,75.11,3,1,4,8.54,1.97,3,49.22,71.01,59.52,0
EMP-050,Sales,121,4,2026,97.0,2,1,2,7.16,0.55,0,62.19,63.11,64.5,0
EMP-050,Sales,90,9,2023,98.14,2,0,0,6.79,4.71,2,66.32,66.46,70.99,0
EMP-002,HR,89,11,2026,77.22,8,6,0,8.05,4.62,2,58.51,73.93,46.54,0
EMP-044,Operations,117,10,2025,79.08,6,1,1,7.9,0.81,2,66.77,70.47,58.4,0
EMP-020,Finance,12,8,2023,94.99,0,0,7,8.12,3.28,2,75.79,71.4,73.11,0
EMP-039,Sales,29,9,2023,79.58,8,1,4,6.83,13.64,0,81.14,68.35,57.56,0
EMP-021,HR,50,1,2024,90.82,3,3,4,7.51,6.53,3,88.12,72.84,62.03,0
EMP-031,Engineering,82,8,2023,88.95,4,2,5,8.47,3.09,1,98.82,75.07,74.55,0
EMP-026,HR,75,11,2024,91.67,4,1,2,7.15,8.32,3,91.79,71.49,75.8,0
EMP-027,Marketing,65,5,2024,83.43,3,5,3,9.11,10.84,1,72.12,72.27,63.12,0
EMP-024,Engineering,15,1,2023,89.85,0,4,3,8.34,3.43,0,53.72,75.34,61.85,0
EMP-049,HR,78,8,2025,94.59,7,0,8,8.51,9.7,3,70.92,72.63,61.17,0
EMP-019,QA,46,6,2024,76.55,4,3,5,8.31,11.43,2,81.68,71.9,66.23,0
EMP-015,Operations,62,11,2024,92.28,1,1,0,8.01,1.18,3,96.23,65.66,80.83,0
EMP-008,Marketing,40,7,2025,79.89,3,1,4,6.8,0,0,54.19,72.49,59.47,0
EMP-029,Marketing,16,10,2023,85.38,0,3,0,7.96,10.92,3,98.69,70.79,78.56,0
EMP-026,HR,59,7,2023,91.18,2,1,5,9.23,4.19,2,88.88,77.24,73.59,0
EMP-030,QA,76,11,2024,96.28,0,1,0,7.77,6.06,2,57.79,78.22,76.29,0
EMP-027,Marketing,71,11,2024,73.16,8,3,3,7.48,9.17,0,69.81,72.03,51.1,0
EMP-038,Finance,99,11,2026,85.01,2,1,3,8.82,11.14,1,85.72,74.12,75.79,0
EMP-031,Engineering,84,10,2023,93.56,2,2,0,8.69,4.28,0,94.16,77.48,80.6,0
EMP-038,Finance,72,8,2024,78.24,2,2,2,8.86,0.01,1,92.46,76.58,74.14,0
EMP-025,Engineering,67,2,2027,92.56,0,0,1,6.54,1.65,1,59.06,76.87,67.35,0
EMP-035,Finance,45,7,2026,92.61,2,0,8,7.68,2.28,3,71.79,72.76,68.12,0
EMP-028,Engineering,128,9,2026,89.19,2,0,4,8.13,11.33,2,90.79,82.93,76.42,0
EMP-021,HR,81,8,2026,94.69,1,2,4,8.32,3.22,3,92.98,73.25,77.7,0
EMP-014,Sales,35,3,2025,72.58,3,0,4,8.71,8.67,3,82.69,71.94,74.15,0
EMP-013,Finance,75,2,2025,88.36,1,1,3,9.11,11.42,3,65.86,72.99,78.61,0
EMP-026,HR,81,5,2025,80.71,3,1,3,7.89,1.62,1,87.69,75.95,73.29,0
EMP-046,Finance,68,6,2025,95.0,4,1,4,8.55,2.5,2,96.14,74.99,72.84,0
EMP-010,HR,44,10,2024,94.38,1,1,1,8.98,14.75,0,58.41,77.65,76.73,0
EMP-015,Operations,54,3,2024,97.15,3,0,2,6.52,13.71,2,94.44,73.14,82.59,0
EMP-003,Marketing,95,4,2024,84.48,4,1,6,6.83,10.68,1,72.18,73.93,69.65,0
EMP-025,Engineering,42,1,2025,97.37,0,1,1,8.57,0.03,1,69.06,78.7,81.43,0
EMP-022,Sales,54,11,2025,82.45,5,5,0,8.8,13.53,0,74.13,63.78,65.23,0
EMP-046,Finance,45,7,2023,90.05,5,3,3,7.37,3.74,2,97.5,73.52,68.11,0
EMP-031,Engineering,75,1,2023,90.36,3,3,4,6.54,6.56,3,89.19,76.76,69.69,0
EMP-050,Sales,127,10,2026,95.02,1,0,0,8.94,7.72,2,58.7,66.13,73.3,0
EMP-033,Engineering,65,4,2023,87.69,4,0,4,7.27,10.71,2,68.09,82.13,71.27,0
EMP-017,Engineering,93,12,2024,72.87,9,2,2,6.83,3.48,1,90.25,79.2,53.1,0
EMP-021,HR,67,6,2025,82.35,3,1,4,8.32,5.21,3,100.75,78.54,76.35,0
EMP-031,Engineering,112,2,2026,94.25,1,3,3,7.89,7.46,1,90.22,80.84,75.0,0
EMP-045,Marketing,21,7,2024,93.87,0,1,3,8.16,6.8,2,60.01,67.38,70.42,0
EMP-027,Marketing,72,12,2024,70.19,4,5,1,7.77,6.68,2,64.23,74.09,55.63,0
EMP-013,Finance,88,3,2026,78.3,5,0,2,9.22,4.71,0,61.43,72.13,67.91,0
EMP-010,HR,25,3,2023,93.89,2,0,2,9.05,0.84,0,65.95,71.18,76.55,0
EMP-005,Finance,72,9,2024,96.15,1,1,0,8.48,10.6,1,86.31,76.71,87.42,0
EMP-030,QA,54,1,2023,93.06,1,0,2,8.02,0.2,2,62.65,73.38,68.59,0
EMP-016,Engineering,61,4,2023,94.8,3,3,3,8.3,10.18,3,72.46,73.39,64.36,0
EMP-043,Operations,63,7,2024,75.41,0,2,5,8.98,8.12,0,59.32,73.15,65.88,0
EMP-047,HR,34,12,2023,79.82,7,2,4,7.84,8.71,2,76.92,73.84,56.02,0
EMP-009,Marketing,41,1,2023,90.49,1,3,1,7.16,14.99,1,77.89,71.85,69.57,0
EMP-050,Sales,129,12,2026,97.83,2,0,1,8.51,12.29,2,62.06,64.05,78.35,0
EMP-039,Sales,49,5,2025,97.07,6,3,1,8.73,11.43,0,86.25,70.37,75.09,0
EMP-012,Finance,125,1,2027,81.72,3,3,5,7.93,13.17,0,75.06,80.39,66.94,0
EMP-047,HR,62,4,2026,77.86,8,4,3,8.6,9.65,3,82.63,74.08,51.97,0
EMP-021,HR,65,4,2025,83.49,5,0,4,6.6,9.14,2,101.84,75.18,76.18,0
EMP-009,Marketing,67,3,2025,84.08,10,4,4,7.44,0,3,74.81,76.49,47.58,0
EMP-049,HR,48,2,2023,79.81,5,4,2,6.84,13.03,3,79.35,69.22,60.25,0
EMP-029,Marketing,32,2,2025,88.32,2,3,3,8.94,14.79,2,98.93,73.78,75.44,0
EMP-002,HR,85,7,2026,74.65,8,5,2,8.1,6.75,0,54.74,70.13,44.83,0
EMP-040,Finance,122,5,2026,93.57,0,1,4,7.36,3.69,3,85.39,78.22,72.49,0
EMP-048,Sales,94,12,2024,91.95,2,2,2,6.8,0,3,68.53,70.27,63.9,0
EMP-030,QA,100,11,2026,94.71,2,0,4,6.85,0.26,0,51.18,76.98,66.99,0
EMP-003,Marketing,111,8,2025,76.38,2,0,2,7.94,0,0,76.53,70.3,71.3,0
EMP-007,Engineering,108,8,2026,79.67,9,2,8,8.06,0,2,86.55,78.75,58.06,0
EMP-029,Marketing,44,2,2026,88.29,5,1,2,7.87,3.98,3,92.54,73.17,67.17,0
EMP-005,Finance,65,2,2024,96.89,1,0,0,6.54,3.57,2,71.48,75.92,74.39,0
EMP-037,QA,129,1,2027,81.5,4,3,5,8.19,1.47,1,79.09,71.79,66.26,0
EMP-042,Sales,84,1,2023,76.27,3,2,5,9.37,5.51,1,94.63,69.4,68.19,0
EMP-014,Sales,36,4,2025,84.23,4,4,2,8.45,7.14,0,76.81,70.71,67.78,0
EMP-016,Engineering,64,7,2023,93.33,5,2,3,8.96,13.64,2,76.7,75.01,71.44,0
EMP-020,Finance,30,2,2025,98.16,0,0,0,9.29,5.93,1,90.75,74.14,87.08,0
EMP-038,Finance,100,12,2026,81.57,0,1,4,7.92,12.16,2,85.94,73.3,78.98,0
EMP-018,HR,51,9,2025,83.66,1,0,4,7.41,4.92,1,69.39,74.35,69.99,0
EMP-030,QA,64,11,2023,92.1,0,0,2,8.59,2.36,3,51.68,71.95,69.73,0
EMP-001,Operations,39,3,2025,92.33,2,1,2,8.57,1.23,1,88.54,69.85,77.44,0
EMP-045,Marketing,15,1,2024,97.45,0,1,4,8.27,3.38,1,64.61,68.88,69.35,0
EMP-005,Finance,53,2,2023,95.97,0,0,1,9.39,14.46,2,75.02,78.21,86.23,0
EMP-023,Marketing,124,6,2026,91.46,1,1,4,6.61,14.26,3,51.94,71.52,60.22,0
EMP-023,Marketing,104,10,2024,85.9,0,1,2,8.25,0.44,0,59.98,70.63,66.88,0
EMP-018,HR,31,1,2024,85.11,0,0,2,6.96,2.73,2,63.55,70.05,73.25,0
EMP-050,Sales,99,6,2024,98.41,0,1,2,7.72,12.15,0,67.06,65.32,78.74,0
EMP-040,Finance,118,1,2026,93.69,2,0,3,7.12,2.19,1,79.64,78.4,78.62,0
EMP-008,Marketing,48,3,2026,88.01,3,2,6,7.55,4.5,2,59.07,72.09,57.6,0
EMP-036,HR,91,7,2026,94.35,4,1,7,8.64,0,1,55.11,76.3,67.55,0
EMP-036,HR,86,2,2026,80.27,5,3,4,8.26,2.73,1,66.96,73.16,55.25,0
EMP-013,Finance,78,5,2025,90.61,1,2,4,8.69,2.53,1,64.09,77.49,73.24,0
EMP-025,Engineering,23,6,2023,98.39,1,0,3,8.69,5.46,3,54.91,81.13,70.61,0
EMP-029,Marketing,22,4,2024,79.93,4,2,5,8.72,10.42,1,101.12,73.04,68.93,0
EMP-017,Engineering,72,3,2023,81.53,5,6,2,8.74,7.32,2,97.76,80.73,62.91,0
EMP-024,Engineering,23,9,2023,73.69,3,3,3,7.92,6.17,2,59.22,79.48,61.04,0
EMP-028,Engineering,94,11,2023,90.94,2,2,2,7.23,6.87,2,86.74,75.97,70.73,0
EMP-026,HR,101,1,2027,89.14,5,0,3,8.18,12.1,2,89.07,77.1,70.77,0
EMP-045,Marketing,35,9,2025,95.44,2,1,0,6.58,13.5,2,66.7,75.85,73.23,0
EMP-037,QA,107,3,2025,71.39,7,5,3,8.12,1.8,2,72.75,74.11,43.95,0
EMP-046,Finance,78,4,2026,92.64,4,3,6,7.85,10.14,2,93.79,74.9,66.34,0
EMP-010,HR,30,8,2023,95.08,0,1,7,8.94,0,0,64.31,76.29,72.41,0
EMP-024,Engineering,53,3,2026,80.94,5,3,3,8.02,12.57,3,57.52,75.36,54.84,0
EMP-010,HR,28,6,2023,95.48,2,0,3,7.31,14.6,2,66.84,70.53,68.42,0
EMP-020,Finance,27,11,2024,95.66,2,1,4,7.14,5.71,1,80.06,77.23,69.4,0
EMP-012,Finance,121,9,2026,75.09,6,2,1,7.24,2.0,1,76.12,72.17,60.77,0
EMP-037,QA,110,6,2025,67.14,6,5,2,6.53,4.02,0,79.39,73.2,50.73,0
EMP-004,Finance,79,3,2025,86.54,4,1,6,7.21,4.76,1,62.26,79.7,59.03,0
EMP-042,Sales,109,2,2025,74.7,4,3,3,8.08,8.62,1,83.5,63.87,61.35,0
EMP-017,Engineering,102,9,2025,68.75,8,6,3,8.14,14.29,1,88.06,77.94,50.95,0
EMP-016,Engineering,66,9,2023,81.26,5,2,2,8.12,11.02,1,65.5,78.96,65.33,0
EMP-012,Finance,94,6,2024,71.33,3,3,2,7.1,2.18,0,83.34,76.59,60.5,0
EMP-014,Sales,10,2,2023,77.0,6,0,0,9.15,11.04,0,86.75,64.38,76.45,0
EMP-011,HR,33,11,2024,82.68,2,0,2,6.96,10.7,1,85.31,71.47,77.63,0
EMP-020,Finance,44,4,2026,95.1,3,1,3,9.01,0,2,78.75,71.85,74.74,0
EMP-026,HR,86,10,2025,88.64,1,1,3,8.94,12.87,2,81.56,78.12,82.97,0
EMP-026,HR,71,7,2024,85.76,3,0,6,8.11,6.07,3,90.51,69.66,76.39,0
EMP-027,Marketing,59,11,2023,82.61,8,6,1,9.03,5.31,0,66.54,76.32,55.29,0
EMP-029,Marketing,14,8,2023,89.56,5,2,6,6.96,6.89,3,87.93,73.08,63.03,0
EMP-034,QA,58,4,2026,80.02,8,1,4,9.1,8.12,0,77.95,77.34,68.0,0
EMP-012,Finance,117,5,2026,79.77,8,5,2,9.12,5.53,1,83.67,74.87,60.31,0
EMP-050,Sales,85,4,2023,97.11,4,1,3,7.2,2.71,0,60.24,69.67,69.51,0
EMP-032,Engineering,62,3,2024,80.98,6,4,2,7.53,14.91,2,86.08,74.97,58.61,0
EMP-015,Operations,64,1,2025,96.3,0,1,4,9.07,7.78,0,99.09,67.3,85.59,0
EMP-001,Operations,33,9,2024,93.71,1,2,2,7.28,9.79,0,86.19,72.2,75.51,0
EMP-038,Finance,79,3,2025,89.66,3,2,5,8.59,10.76,0,95.12,77.5,76.68,0
EMP-035,Finance,39,1,2026,97.79,2,1,3,9.0,3.21,0,61.68,77.34,77.51,0
EMP-034,QA,50,8,2025,70.31,1,1,6,7.7,0.3,3,82.35,77.93,59.9,0
EMP-034,QA,27,9,2023,88.77,8,0,0,6.54,8.52,3,86.32,79.86,64.33,0
EMP-047,HR,66,8,2026,71.95,10,4,2,9.38,1.06,1,80.4,69.71,50.27,0
EMP-038,Finance,88,12,2025,91.34,3,0,5,7.09,8.95,2,91.87,80.23,74.21,0
EMP-013,Finance,67,6,2024,89.27,1,0,2,8.82,11.39,1,57.88,79.78,80.87,0
EMP-038,Finance,58,6,2023,89.16,3,1,8,6.67,8.09,2,83.22,74.78,66.69,0
EMP-007,Engineering,78,2,2024,76.01,8,2,4,9.16,14.45,0,72.95,80.12,68.7,0
EMP-003,Marketing,113,10,2025,79.51,0,1,1,6.96,2.73,0,74.11,72.81,69.41,0
EMP-006,Marketing,12,9,2023,88.16,3,0,0,7.15,8.03,3,92.71,73.94,75.17,0
EMP-014,Sales,58,2,2027,78.65,4,1,3,7.05,0,2,81.0,72.12,66.55,0
EMP-004,Finance,54,2,2023,83.28,7,0,2,7.05,14.83,1,62.5,74.42,61.46,0
EMP-015,Operations,57,6,2024,97.61,1,1,2,7.24,10.75,3,94.83,73.3,77.01,0
EMP-002,HR,91,1,2027,69.97,3,2,1,6.57,0.37,0,51.71,71.27,51.57,0
EMP-009,Marketing,59,7,2024,80.55,1,2,2,7.77,6.26,2,78.37,69.87,67.25,0
EMP-004,Finance,74,10,2024,95.45,3,1,0,7.23,0,3,60.67,80.93,65.72,0
EMP-031,Engineering,101,3,2025,93.12,5,1,4,8.26,5.27,0,88.05,75.48,71.34,0
EMP-023,Marketing,98,4,2024,85.82,3,2,6,8.54,11.39,0,64.93,71.08,67.51,0
EMP-008,Marketing,56,11,2026,80.58,3,1,2,8.82,9.84,3,62.79,69.49,69.61,0
EMP-014,Sales,52,8,2026,95.71,7,4,5,7.19,1.59,3,81.47,72.2,59.57,0
EMP-012,Finance,78,2,2023,78.14,6,6,4,9.2,11.16,3,77.87,80.99,58.99,0
EMP-030,QA,93,4,2026,96.89,3,1,2,8.36,0,2,56.37,72.2,64.61,0
EMP-040,Finance,104,11,2024,98.76,2,1,0,6.82,8.42,2,78.89,80.64,77.3,0
EMP-045,Marketing,45,7,2026,95.07,1,1,5,8.16,13.96,0,66.87,67.76,75.0,0
EMP-014,Sales,27,7,2024,97.04,7,3,2,9.18,0,1,81.19,63.21,68.0,0
EMP-038,Finance,73,9,2024,88.27,1,0,2,7.19,9.96,1,83.53,75.8,74.08,0
